"","match_id","match_date","kick_off","home_score","away_score","match_status","match_status_360","last_updated","last_updated_360","match_week","competition.competition_id","competition.country_name","competition.competition_name","season.season_id","season.season_name","home_team.home_team_id","home_team.home_team_name","home_team.home_team_gender","home_team.home_team_group","home_team.country.id","home_team.country.name","away_team.away_team_id","away_team.away_team_name","away_team.away_team_gender","away_team.away_team_group","away_team.country.id","away_team.country.name","metadata.data_version","metadata.shot_fidelity_version","metadata.xy_fidelity_version","competition_stage.id","competition_stage.name","stadium.id","stadium.name","stadium.country.id","stadium.country.name","referee.id","referee.name","referee.country.id","referee.country.name"
"347",3879537,"2015-09-22","20:45:00.000",2,3,"available","unscheduled","2023-03-23T15:37:30.130117",NA,5,12,"Italy","Serie A",27,"2015/2016",230,"Udinese","male",NA,112,"Italy",243,"AC Milan","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",385,"Dacia Arena",112,"Italy",262,"Daniele Doveri",112,"Italy"
"348",3878609,"2015-09-20","15:00:00.000",0,2,"available","unscheduled","2023-05-30T15:11:39.416127",NA,4,12,"Italy","Serie A",27,"2015/2016",233,"Genoa","male",NA,112,"Italy",224,"Juventus","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",387,"Stadio Comunale Luigi Ferraris",112,"Italy",265,"Paolo Valeri",112,"Italy"
"349",3878604,"2015-09-20","20:45:00.000",5,0,"available","unscheduled","2023-03-25T21:05:15.158798",NA,4,12,"Italy","Serie A",27,"2015/2016",227,"Napoli","male",NA,112,"Italy",236,"Lazio","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",117450,"Stadio Diego Armando Maradona",112,"Italy",266,"Antonio Damato",112,"Italy"
"350",3878603,"2015-09-19","18:00:00.000",1,2,"available","unscheduled","2023-03-26T02:30:00.946089",NA,4,12,"Italy","Serie A",27,"2015/2016",230,"Udinese","male",NA,112,"Italy",290,"Empoli","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",385,"Dacia Arena",112,"Italy",249,"Michael Fabbri",112,"Italy"
"351",3878602,"2015-09-19","20:45:00.000",3,2,"available","unscheduled","2023-03-24T05:38:09.641310",NA,4,12,"Italy","Serie A",27,"2015/2016",243,"AC Milan","male",NA,112,"Italy",2256,"Palermo","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",388,"Stadio Giuseppe Meazza    ",112,"Italy",1946,"Carmine Russo",112,"Italy"
"352",3878601,"2015-09-14","20:45:00.000",2,0,"available","unscheduled","2023-03-17T19:15:07.989170",NA,3,12,"Italy","Serie A",27,"2015/2016",234,"Sampdoria","male",NA,112,"Italy",240,"Bologna","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",387,"Stadio Comunale Luigi Ferraris",112,"Italy",1008249,"Angelo Cervellera",112,"Italy"
"353",3878600,"2015-09-13","20:45:00.000",1,0,"available","unscheduled","2023-04-06T12:10:09.751753",NA,3,12,"Italy","Serie A",27,"2015/2016",238,"Inter Milan","male",NA,112,"Italy",243,"AC Milan","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",388,"Stadio Giuseppe Meazza    ",112,"Italy",268,"Gianluca Rocchi",112,"Italy"
"354",3878599,"2015-09-13","15:00:00.000",2,2,"available","unscheduled","2023-03-18T20:10:14.983126",NA,3,12,"Italy","Serie A",27,"2015/2016",232,"Sassuolo","male",NA,112,"Italy",228,"Atalanta","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",383,"MAPEI Stadium - Città del Tricolore",112,"Italy",252,"Maurizio Mariani",112,"Italy"
"355",3878598,"2015-09-13","15:00:00.000",2,2,"available","unscheduled","2023-03-20T11:12:44.077676",NA,3,12,"Italy","Serie A",27,"2015/2016",2256,"Palermo","male",NA,112,"Italy",1683,"Carpi","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",4983,"Stadio Renzo Barbera",112,"Italy",256,"Claudio Gavillucci",112,"Italy"
"356",3878597,"2015-09-13","15:00:00.000",2,2,"available","unscheduled","2023-03-19T18:58:08.474624",NA,3,12,"Italy","Serie A",27,"2015/2016",290,"Empoli","male",NA,112,"Italy",227,"Napoli","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",621,"Stadio Carlo Castellani",112,"Italy",258,"Luca Banti",112,"Italy"
"357",3878596,"2015-09-13","12:30:00.000",2,2,"available","unscheduled","2023-06-01T21:39:20.374667",NA,3,12,"Italy","Serie A",27,"2015/2016",226,"Hellas Verona","male",NA,112,"Italy",241,"Torino","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",4488,"Stadio Marc''Antonio Bentegodi",112,"Italy",270,"Massimiliano Irrati",112,"Italy"
"358",3878595,"2015-09-13","18:00:00.000",2,0,"available","unscheduled","2023-05-06T20:16:23.399360",NA,3,12,"Italy","Serie A",27,"2015/2016",236,"Lazio","male",NA,112,"Italy",230,"Udinese","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",381,"Estadio Olímpico",112,"Italy",257,"Gianpaolo Calvarese	",112,"Italy"
"359",3878594,"2015-09-12","20:45:00.000",1,1,"available","unscheduled","2023-06-05T20:10:48.238919",NA,3,12,"Italy","Serie A",27,"2015/2016",224,"Juventus","male",NA,112,"Italy",231,"Chievo","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",391,"Allianz Stadium    	",112,"Italy",261,"Marco Guida",112,"Italy"
"360",3878593,"2015-09-12","18:00:00.000",0,2,"available","unscheduled","2023-08-10T15:16:29.937231",NA,3,12,"Italy","Serie A",27,"2015/2016",291,"Frosinone","male",NA,112,"Italy",229,"AS Roma","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",1001324,"Stadio Comunale Matusa",112,"Italy",1008197,"Andrea Gervasoni",112,"Italy"
"361",3878592,"2015-09-12","18:00:00.000",1,0,"available","unscheduled","2023-07-25T07:59:52.418973",NA,3,12,"Italy","Serie A",27,"2015/2016",239,"Fiorentina","male",NA,112,"Italy",233,"Genoa","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",386,"Stadio Artemio Franchi    	",112,"Italy",262,"Daniele Doveri",112,"Italy"
"362",3878558,"2015-08-30","20:45:00.000",2,2,"available","unscheduled","2023-03-16T10:19:11.373859",NA,2,12,"Italy","Serie A",27,"2015/2016",227,"Napoli","male",NA,112,"Italy",234,"Sampdoria","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",117450,"Stadio Diego Armando Maradona",112,"Italy",1008197,"Andrea Gervasoni",112,"Italy"
"363",3878557,"2015-08-30","20:45:00.000",0,1,"available","unscheduled","2023-03-16T14:31:42.570104",NA,2,12,"Italy","Serie A",27,"2015/2016",230,"Udinese","male",NA,112,"Italy",2256,"Palermo","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",385,"Dacia Arena",112,"Italy",266,"Antonio Damato",112,"Italy"
"364",3878556,"2015-08-30","20:45:00.000",3,1,"available","unscheduled","2023-04-09T09:52:17.492002",NA,2,12,"Italy","Serie A",27,"2015/2016",241,"Torino","male",NA,112,"Italy",239,"Fiorentina","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",390,"Stadio Olimpico Grande Torino",112,"Italy",253,"Paolo Tagliavento",112,"Italy"
"365",3878555,"2015-08-30","18:00:00.000",2,1,"available","unscheduled","2023-03-17T20:16:12.869818",NA,2,12,"Italy","Serie A",27,"2015/2016",229,"AS Roma","male",NA,112,"Italy",224,"Juventus","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",381,"Estadio Olímpico",112,"Italy",419,"Nicola Rizzoli",112,"Italy"
"366",3878554,"2015-08-30","20:45:00.000",2,0,"available","unscheduled","2023-07-29T09:25:33.811366",NA,2,12,"Italy","Serie A",27,"2015/2016",233,"Genoa","male",NA,112,"Italy",226,"Hellas Verona","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",387,"Stadio Comunale Luigi Ferraris",112,"Italy",269,"Daniele Orsato",112,"Italy"
"367",3878553,"2015-08-30","20:45:00.000",4,0,"available","unscheduled","2023-03-18T00:58:20.173244",NA,2,12,"Italy","Serie A",27,"2015/2016",231,"Chievo","male",NA,112,"Italy",236,"Lazio","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",4488,"Stadio Marc''Antonio Bentegodi",112,"Italy",264,"Marco Di Bello",112,"Italy"
"368",3878552,"2015-08-30","20:45:00.000",1,2,"available","unscheduled","2023-03-17T01:40:46.367917",NA,2,12,"Italy","Serie A",27,"2015/2016",1683,"Carpi","male",NA,112,"Italy",238,"Inter Milan","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",1001068,"Stadio Alberto Braglia (Modena)",112,"Italy",251,"Davide Massa",112,"Italy"
"369",3878551,"2015-08-29","20:45:00.000",2,1,"available","unscheduled","2023-03-16T12:13:23.476262",NA,2,12,"Italy","Serie A",27,"2015/2016",243,"AC Milan","male",NA,112,"Italy",290,"Empoli","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",388,"Stadio Giuseppe Meazza    ",112,"Italy",250,"Piero Giacomelli",112,"Italy"
"370",3878550,"2015-08-29","18:00:00.000",0,1,"available","unscheduled","2023-03-16T07:32:07.042867",NA,2,12,"Italy","Serie A",27,"2015/2016",240,"Bologna","male",NA,112,"Italy",232,"Sassuolo","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",380,"Stadio Renato Dall''Ara",112,"Italy",1946,"Carmine Russo",112,"Italy"
"371",3878549,"2015-08-23","20:45:00.000",1,3,"available","unscheduled","2023-03-10T14:58:07.512359",NA,1,12,"Italy","Serie A",27,"2015/2016",290,"Empoli","male",NA,112,"Italy",231,"Chievo","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",621,"Stadio Carlo Castellani",112,"Italy",252,"Maurizio Mariani",112,"Italy"
"372",3878548,"2015-08-23","18:00:00.000",0,1,"available","unscheduled","2023-07-16T21:03:34.265793",NA,1,12,"Italy","Serie A",27,"2015/2016",224,"Juventus","male",NA,112,"Italy",230,"Udinese","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",391,"Allianz Stadium    	",112,"Italy",259,"Paolo Silvio Mazzoleni",112,"Italy"
"373",3878547,"2015-08-23","20:45:00.000",1,2,"available","unscheduled","2023-03-10T12:45:43.070117",NA,1,12,"Italy","Serie A",27,"2015/2016",291,"Frosinone","male",NA,112,"Italy",241,"Torino","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",1001324,"Stadio Comunale Matusa",112,"Italy",258,"Luca Banti",112,"Italy"
"374",3878546,"2015-08-23","20:45:00.000",2,1,"available","unscheduled","2023-05-26T21:37:16.448127",NA,1,12,"Italy","Serie A",27,"2015/2016",232,"Sassuolo","male",NA,112,"Italy",227,"Napoli","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",383,"MAPEI Stadium - Città del Tricolore",112,"Italy",262,"Daniele Doveri",112,"Italy"
"375",3878545,"2015-08-23","20:45:00.000",5,2,"available","unscheduled","2023-05-29T17:47:45.111571",NA,1,12,"Italy","Serie A",27,"2015/2016",234,"Sampdoria","male",NA,112,"Italy",1683,"Carpi","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",387,"Stadio Comunale Luigi Ferraris",112,"Italy",249,"Michael Fabbri",112,"Italy"
"376",3878544,"2015-08-23","20:45:00.000",1,0,"available","unscheduled","2023-03-20T15:00:53.979113",NA,1,12,"Italy","Serie A",27,"2015/2016",2256,"Palermo","male",NA,112,"Italy",233,"Genoa","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",4983,"Stadio Renzo Barbera",112,"Italy",270,"Massimiliano Irrati",112,"Italy"
"377",3878543,"2015-08-23","20:45:00.000",1,0,"available","unscheduled","2023-03-18T11:20:09.803164",NA,1,12,"Italy","Serie A",27,"2015/2016",238,"Inter Milan","male",NA,112,"Italy",228,"Atalanta","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",388,"Stadio Giuseppe Meazza    ",112,"Italy",257,"Gianpaolo Calvarese	",112,"Italy"
"378",3878542,"2015-08-23","20:45:00.000",2,0,"available","unscheduled","2023-03-23T12:20:07.722828",NA,1,12,"Italy","Serie A",27,"2015/2016",239,"Fiorentina","male",NA,112,"Italy",243,"AC Milan","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",386,"Stadio Artemio Franchi    	",112,"Italy",265,"Paolo Valeri",112,"Italy"
"379",3878541,"2015-08-22","18:00:00.000",1,1,"available","unscheduled","2023-03-11T20:21:10.529895",NA,1,12,"Italy","Serie A",27,"2015/2016",226,"Hellas Verona","male",NA,112,"Italy",229,"AS Roma","male",NA,112,"Italy","1.1.0","2","2",1,"Regular Season",4488,"Stadio Marc''Antonio Bentegodi",112,"Italy",261,"Marco Guida",112,"Italy"
"380",3878540,"2015-08-22","20:45:00.000",2,1,"available","unscheduled","2023-03-11T19:47:07.564321",NA,1,12,"Italy","Serie A",27,"2015/2016",236,"Lazio","male",NA,112,"Italy",240,"Bologna","male",NA,112,"Italy",NA,NA,NA,1,"Regular Season",381,"Estadio Olímpico",112,"Italy",268,"Gianluca Rocchi",112,"Italy"
